time_s,horizontal_contrast
14.859000000000378,133.22373098544975
14.984000000000378,133.27534584435625
15.093000000000757,133.33886546516754
15.218000000000757,-131.4202560074956
15.32799999999952,-196.67906746031747
15.421000000000276,-193.49627976190476
15.57799999999952,-212.49765762786595
15.639999999999418,-215.29892802028218
15.82799999999952,-214.3865947420635
15.936999999999898,-214.39870618386243
16.061999999999898,213.42810984347443
16.264999999999418,167.13529265873015
16.45299999999952,132.20269097222223
16.65600000000086,135.0651386133157
16.78100000000086,135.04730213844798
16.85900000000038,-131.46009011243387
17.014999999999418,-209.01082313712521
17.07799999999952,-213.34540343915344
17.20299999999952,-214.41607418430334
17.375,-214.41196125440916
17.5,-214.418643904321
17.60900000000038,-158.05029210758377
17.73400000000038,167.0521797839506
17.811999999999898,148.82771164021165
17.936999999999898,133.41528191137567
18.093000000000757,133.5136822089947
18.23400000000038,133.5514495149912
18.32799999999952,133.39607445987653
18.45299999999952,-131.43836805555554
18.53100000000086,-194.81380897266314
18.639999999999418,-211.80683008156967
18.811999999999898,-214.60323660714286
18.889999999999418,-214.5981109457672
19.061999999999898,-214.36415619488537
19.171000000000276,-214.40838569223985
19.296000000000276,213.41331156305114
19.375,149.27061976410934
19.53100000000086,132.86675347222223
19.625,132.90788966049382
19.78100000000086,133.4659942680776
19.889999999999418,133.52098489858906
20.0,133.530574845679
20.125,-171.78840112433863
20.25,-194.30576223544975
20.32799999999952,-213.49905616181658
20.436999999999898,-214.42776537698413
20.60900000000038,-214.43926366843033
20.75,-214.44843336640213
20.875,-186.24400628306879
20.968000000000757,213.43448936287479
21.061999999999898,148.13472084435625
21.171000000000276,133.34268215388008
21.32799999999952,133.39723875661375
21.468000000000757,133.4443824404762
21.561999999999898,133.44086199294532
21.686999999999898,-131.29969273589066
21.764999999999418,-194.88077325837742
21.875,-207.13733878968253
22.046000000000276,-214.93865740740742
22.125,-214.9833416005291
22.311999999999898,-214.3556892085538
22.40600000000086,-214.37920938051147
22.53100000000086,213.44107556216932
22.625,167.20304232804233
22.764999999999418,132.19514715608466
22.85900000000038,132.5388351521164
22.968000000000757,133.44881916887124
23.125,133.50731646825398
23.25,133.55333030202823
23.343000000000757,-131.43839561287479
23.48400000000038,-209.0058559303351
23.561999999999898,-213.42111028439155
23.686999999999898,-214.37158289241623
23.843000000000757,-214.37124531525572
23.98400000000038,-214.40845458553792
24.093000000000757,-214.39363563712521
24.218000000000757,167.10311948853615
24.296000000000276,148.79177689594357
24.421000000000276,133.32839368386243
24.57799999999952,133.3369640101411
24.70299999999952,133.42332864858906
24.811999999999898,133.3620205026455
24.936999999999898,-118.78253141534391
25.014999999999418,-193.91109319885362
25.125,-211.70606674382717
25.296000000000276,-214.58447007275132
25.35900000000038,-214.60015018738977
25.546000000000276,-214.39183063271605
25.65600000000086,-214.3863949514991
25.764999999999418,213.3763985339506
25.889999999999418,167.0046020723104
26.014999999999418,148.73717895723104
26.093000000000757,132.35713596781306
26.218000000000757,133.30632716049382
26.375,133.36332258597884
26.48400000000038,133.39374586640213
26.60900000000038,-131.38219934964727
26.73400000000038,-194.9388640873016
26.796000000000276,-213.62779017857142
26.921000000000276,-214.41630842151676
27.093000000000757,-214.45190558862433
27.218000000000757,-214.45010058421516
27.35900000000038,-214.35825892857142
27.45299999999952,213.38339809303352
27.53100000000086,148.25910769400352
27.65600000000086,133.35207919973544
27.811999999999898,133.4475101962081
27.936999999999898,133.4852017195767
28.061999999999898,133.38482418430334
28.25,56.05897266313933
28.35900000000038,-193.49607308201058
28.53100000000086,45.91913993606702
28.593000000000757,45.949363425925924
28.718000000000757,-214.35873429232805
28.889999999999418,-214.37783840388008
28.968000000000757,-214.38629850088182
29.07799999999952,-214.50754381613757
29.25,-214.49388227513228
29.32799999999952,-214.49098875661375
29.436999999999898,-214.39539241622575
29.60900000000038,-214.4268284281305
29.686999999999898,-214.44248787477954
29.796000000000276,-214.43280836640213
29.968000000000757,-214.46126818783068
30.046000000000276,-214.46569802689595
30.15600000000086,-214.34676063712521
30.32799999999952,-214.3838252314815
30.40600000000086,-214.401207010582
30.514999999999418,-214.44434799382717
30.686999999999898,-214.48499503968253
30.686999999999898,-214.47820216049382
