time_s,nal_type,payload_bytes
17.42199999999866,8,6
17.484999999998763,5,5117
17.54699999999866,1,2610
17.734999999998763,1,5846
17.76599999999962,7,9
17.76599999999962,8,6
17.76599999999962,7,9
17.76599999999962,8,6
17.781999999999243,7,9
17.781999999999243,8,6
17.84399999999914,5,5079
17.906999999999243,1,2549
18.09399999999914,1,6034
18.09399999999914,7,9
18.09399999999914,8,6
18.09399999999914,7,9
18.09399999999914,8,6
18.14099999999962,7,9
18.14099999999962,8,6
18.20299999999952,5,5075
18.32799999999952,1,5547
18.42199999999866,1,4258
18.45299999999952,7,9
18.45299999999952,8,6
18.45299999999952,7,9
18.45299999999952,8,6
18.5,7,9
18.5,8,6
18.563000000000102,5,5058
18.70299999999952,1,6184
18.75,1,3235
18.813000000000102,7,9
18.813000000000102,8,6
18.813000000000102,7,9
18.813000000000102,8,6
18.859999999998763,7,9
18.859999999998763,8,6
18.92199999999866,5,4969
19.04699999999866,1,5340
19.109999999998763,1,2510
19.17199999999866,7,9
19.17199999999866,8,6
19.17199999999866,7,9
19.17199999999866,8,6
19.21899999999914,7,9
19.21899999999914,8,6
19.281999999999243,5,5238
19.359999999998763,1,2909
19.5,1,3932
19.531999999999243,7,9
19.54699999999866,8,6
19.54699999999866,7,9
19.54699999999866,8,6
19.57799999999952,7,9
19.57799999999952,8,6
19.688000000000102,5,5314
19.906999999999243,1,6279
19.906999999999243,7,9
19.906999999999243,8,6
19.906999999999243,7,9
19.906999999999243,8,6
19.938000000000102,7,9
19.938000000000102,8,6
20.0,5,5365
20.09399999999914,1,4085
20.26599999999962,1,6202
20.26599999999962,7,9
20.26599999999962,8,6
20.26599999999962,7,9
20.26599999999962,8,6
20.29699999999866,7,9
20.29699999999866,8,6
20.359999999998763,5,5411
20.5,1,6341
20.563000000000102,1,3112
20.625,7,9
20.625,8,6
20.625,7,9
20.625,8,6
20.656999999999243,7,9
20.656999999999243,8,6
20.71899999999914,5,5124
20.82799999999952,1,4787
21.01599999999962,1,3215
21.156999999999243,1,3023
21.32799999999952,1,5862
21.34399999999914,7,9
21.34399999999914,8,6
21.34399999999914,7,9
21.34399999999914,8,6
