time_s,nal_type,payload_bytes
27.01599999999962,1,108
27.14099999999962,7,9
27.14099999999962,8,6
27.14099999999962,7,9
27.14099999999962,8,6
27.203999999999724,7,9
27.203999999999724,8,6
27.281999999999243,5,7772
27.29700000000048,1,489
27.375,1,122
27.5,7,9
27.5,8,6
27.5,7,9
27.5,8,6
27.54700000000048,7,9
27.54700000000048,8,6
27.610000000000582,5,6086
27.625,1,376
27.735000000000582,1,96
27.860000000000582,7,9
27.860000000000582,8,6
27.860000000000582,7,9
27.860000000000582,8,6
27.92200000000048,7,9
27.92200000000048,8,6
28.0,5,7774
28.01599999999962,1,402
28.09399999999914,1,135
28.21899999999914,7,9
28.21899999999914,8,6
28.21899999999914,7,9
28.21899999999914,8,6
28.26599999999962,7,9
28.26599999999962,8,6
28.328999999999724,5,6132
28.34399999999914,1,427
28.453999999999724,1,96
28.578999999999724,7,9
28.578999999999724,8,6
28.578999999999724,7,9
28.578999999999724,8,6
28.64099999999962,7,9
28.64099999999962,8,6
28.71899999999914,5,7800
28.735000000000582,1,445
28.813000000000102,1,119
28.938000000000102,7,9
28.938000000000102,8,6
28.938000000000102,7,9
28.938000000000102,8,6
28.985000000000582,7,9
28.985000000000582,8,6
29.063000000000102,5,6152
29.17200000000048,1,120
29.29700000000048,7,9
29.29700000000048,8,6
29.29700000000048,7,9
29.29700000000048,8,6
29.360000000000582,7,9
29.360000000000582,8,6
29.438000000000102,5,7815
29.453999999999724,1,458
29.54700000000048,1,119
29.656999999999243,7,9
29.656999999999243,8,6
29.656999999999243,7,9
29.656999999999243,8,6
29.703999999999724,7,9
29.703999999999724,8,6
29.76599999999962,5,6143
29.781999999999243,1,376
29.906999999999243,1,102
30.01599999999962,7,9
30.01599999999962,8,6
30.01599999999962,7,9
30.01599999999962,8,6
30.078999999999724,7,9
30.078999999999724,8,6
30.17200000000048,5,7814
30.26599999999962,1,119
30.375,7,9
30.375,8,6
30.375,7,9
30.375,8,6
30.42200000000048,7,9
30.42200000000048,8,6
30.485000000000582,5,6072
30.5,1,411
30.625,1,98
30.735000000000582,7,9
30.735000000000582,8,6
30.735000000000582,7,9
30.735000000000582,8,6
30.79700000000048,7,9
30.79700000000048,8,6
30.89099999999962,5,7814
30.89099999999962,1,424
30.985000000000582,1,122
31.09399999999914,7,9
31.09399999999914,8,6
31.09399999999914,7,9
31.09399999999914,8,6
31.14099999999962,7,9
31.14099999999962,8,6
31.203999999999724,5,6212
31.21899999999914,1,442
31.34399999999914,1,105
31.453999999999724,7,9
31.453999999999724,8,6
31.453999999999724,7,9
31.453999999999724,8,6
31.51599999999962,7,9
31.51599999999962,8,6
31.610000000000582,5,7814
31.64099999999962,1,418
31.703999999999724,1,113
31.813000000000102,7,9
31.813000000000102,8,6
31.813000000000102,7,9
31.813000000000102,8,6
31.860000000000582,7,9
31.860000000000582,8,6
31.938000000000102,5,6144
31.938000000000102,1,387
32.0630000000001,1,119
32.17200000000048,7,9
32.17200000000048,8,6
32.17200000000048,7,9
32.17200000000048,8,6
32.23500000000058,7,9
32.23500000000058,8,6
32.32899999999972,5,7822
32.42200000000048,1,116
32.53199999999924,7,9
32.53199999999924,8,6
32.53199999999924,7,9
32.53199999999924,8,6
32.57899999999972,7,9
32.57899999999972,8,6
32.65699999999924,5,6202
32.67200000000048,1,404
32.78199999999924,1,106
32.89099999999962,7,9
32.89099999999962,8,6
32.89099999999962,7,9
32.89099999999962,8,6
32.95399999999972,7,9
32.95399999999972,8,6
33.04700000000048,5,7797
33.04700000000048,1,428
33.14099999999962,1,113
33.25,7,9
33.25,8,6
33.25,7,9
33.25,8,6
33.29700000000048,7,9
33.29700000000048,8,6
33.375,5,6155
33.5,1,105
33.61000000000058,7,9
33.61000000000058,8,6
33.61000000000058,7,9
33.61000000000058,8,6
33.67200000000048,7,9
33.67200000000048,8,6
33.76599999999962,5,7785
33.76599999999962,1,385
33.86000000000058,1,117
33.96899999999914,7,9
33.96899999999914,8,6
33.96899999999914,7,9
33.96899999999914,8,6
34.01599999999962,7,9
34.01599999999962,8,6
34.09399999999914,5,6118
34.11000000000058,1,369
34.21899999999914,1,107
34.32899999999972,7,9
34.32899999999972,8,6
34.32899999999972,7,9
34.32899999999972,8,6
34.39099999999962,7,9
34.39099999999962,8,6
34.48500000000058,5,7819
34.48500000000058,1,367
34.57899999999972,1,107
34.6880000000001,7,9
34.6880000000001,8,6
34.6880000000001,7,9
34.6880000000001,8,6
34.73500000000058,7,9
34.73500000000058,8,6
34.8130000000001,5,6143
34.82899999999972,1,375
34.9380000000001,1,98
35.04700000000048,7,9
35.04700000000048,8,6
35.04700000000048,7,9
35.04700000000048,8,6
35.11000000000058,7,9
35.11000000000058,8,6
35.20399999999972,5,7801
35.20399999999972,1,511
35.29700000000048,1,131
35.40699999999924,7,9
35.40699999999924,8,6
35.40699999999924,7,9
35.40699999999924,8,6
35.46899999999914,7,9
35.46899999999914,8,6
35.53199999999924,5,6166
35.54700000000048,1,341
35.65699999999924,1,108
35.76599999999962,7,9
35.76599999999962,8,6
35.76599999999962,7,9
35.76599999999962,8,6
35.82899999999972,7,9
35.82899999999972,8,6
35.92200000000048,5,7847
35.92200000000048,1,389
36.01599999999962,1,130
36.125,7,9
36.125,8,6
36.125,7,9
36.125,8,6
36.1880000000001,7,9
36.1880000000001,8,6
36.25,5,6100
36.26599999999962,1,422
36.375,1,106
36.48500000000058,7,9
36.48500000000058,8,6
36.48500000000058,7,9
36.48500000000058,8,6
36.54700000000048,7,9
36.54700000000048,8,6
36.64099999999962,5,7838
36.64099999999962,1,388
36.73500000000058,1,112
36.84399999999914,7,9
36.84399999999914,8,6
36.84399999999914,7,9
36.84399999999914,8,6
36.90699999999924,7,9
36.90699999999924,8,6
36.96899999999914,5,6115
36.98500000000058,1,378
37.09399999999914,1,90
37.20399999999972,7,9
37.20399999999972,8,6
37.20399999999972,7,9
37.21899999999914,8,6
37.28199999999924,7,9
37.28199999999924,8,6
37.36000000000058,5,7790
37.36000000000058,1,389
37.46899999999914,1,814
37.57899999999972,7,9
37.57899999999972,8,6
37.57899999999972,7,9
37.57899999999972,8,6
37.625,7,9
37.625,8,6
37.6880000000001,5,6074
37.70399999999972,1,598
37.8130000000001,1,161
37.9380000000001,7,9
37.9380000000001,8,6
37.9380000000001,7,9
37.9380000000001,8,6
37.96899999999914,7,9
37.96899999999914,8,6
38.03199999999924,5,5351
38.0630000000001,1,531
38.17200000000048,1,260
38.29700000000048,7,9
38.29700000000048,8,6
38.29700000000048,7,9
38.29700000000048,8,6
38.34399999999914,7,9
38.34399999999914,8,6
38.40699999999924,5,5870
38.46899999999914,1,583
38.54700000000048,1,310
38.65699999999924,7,9
38.65699999999924,8,6
38.65699999999924,7,9
38.65699999999924,8,6
38.70399999999972,7,9
38.70399999999972,8,6
38.76599999999962,5,5892
38.78199999999924,1,538
38.92200000000048,1,1525
39.01599999999962,7,9
39.01599999999962,8,6
39.01599999999962,7,9
39.01599999999962,8,6
39.07899999999972,7,9
39.07899999999972,8,6
39.17200000000048,5,8134
39.17200000000048,1,425
39.25,1,159
39.375,7,9
39.375,8,6
39.375,7,9
39.375,8,6
39.45399999999972,7,9
39.45399999999972,8,6
39.5630000000001,5,10319
39.57899999999972,1,424
39.625,1,189
39.73500000000058,7,9
39.73500000000058,8,6
39.73500000000058,7,9
39.73500000000058,8,6
39.79700000000048,7,9
39.79700000000048,8,6
39.89099999999962,5,8162
39.89099999999962,1,503
39.98500000000058,1,159
40.09399999999914,7,9
40.09399999999914,8,6
40.09399999999914,7,9
40.09399999999914,8,6
40.14099999999962,7,9
40.14099999999962,8,6
40.21899999999914,5,6695
